barID,Name,Beer,Price
57,Juvenile Tiger Pub,Icehouse,3
57,Juvenile Tiger Pub,Steel Reserve,3
57,Juvenile Tiger Pub,Coors Banquet,3
57,Juvenile Tiger Pub,Dos Equis,3
57,Juvenile Tiger Pub,Blue Moon,3
57,Juvenile Tiger Pub,Yuengling Lager,3
57,Juvenile Tiger Pub,Natural Ice,3.5
57,Juvenile Tiger Pub,Pabst Blue Ribbon,3.5
57,Juvenile Tiger Pub,Bud Ice,3.5
57,Juvenile Tiger Pub,Stella Artois,3.5
58,The Lowly Bongo Pub,Coors Banquet,3
58,The Lowly Bongo Pub,Dos Equis,3
58,The Lowly Bongo Pub,Blue Moon,3
58,The Lowly Bongo Pub,Yuengling Lager,3
58,The Lowly Bongo Pub,Natural Ice,3
58,The Lowly Bongo Pub,Pabst Blue Ribbon,3
58,The Lowly Bongo Pub,Bud Ice,3.5
58,The Lowly Bongo Pub,Stella Artois,3.5
58,The Lowly Bongo Pub,Miller High Life,3.5
58,The Lowly Bongo Pub,Keystone Light,3.5
59,Late Noodle Pub,Bud Light,3
59,Late Noodle Pub,Breakfast Stout,3
59,Late Noodle Pub,90 Minute IPA,3
59,Late Noodle Pub,Sculpin IPA,3
59,Late Noodle Pub,KBS,3
59,Late Noodle Pub,60 Minute IPA,3
59,Late Noodle Pub,Lagunitas Sucks,3
59,Late Noodle Pub,Arrogant Bastard Ale,3.5
59,Late Noodle Pub,Centennial IPA,3.5
59,Late Noodle Pub,Backwoods Bastard,3.5
60,Boorish Husband Tavern,Dos Equis,3
60,Boorish Husband Tavern,Blue Moon,3
60,Boorish Husband Tavern,Yuengling Lager,3
60,Boorish Husband Tavern,Natural Ice,3
60,Boorish Husband Tavern,Pabst Blue Ribbon,3
60,Boorish Husband Tavern,Bud Ice,3.5
60,Boorish Husband Tavern,Stella Artois,3.5
60,Boorish Husband Tavern,Miller High Life,3.5
60,Boorish Husband Tavern,Keystone Light,3.5
60,Boorish Husband Tavern,Heineken,3.5
61,Mighty Noodle Inn,Modelo especial,3
61,Mighty Noodle Inn,Michelob Ultra,3.5
61,Mighty Noodle Inn,Miller Lite,3.5
61,Mighty Noodle Inn,Budweiser,3.5
61,Mighty Noodle Inn,Coors Light,3.5
61,Mighty Noodle Inn,Bud Light,3.5
61,Mighty Noodle Inn,Breakfast Stout,3.5
61,Mighty Noodle Inn,90 Minute IPA,3.5
61,Mighty Noodle Inn,Sculpin IPA,3.5
61,Mighty Noodle Inn,KBS,3.5
62,Nippy Captain ,Modelo especial,3
62,Nippy Captain ,Michelob Ultra,3
62,Nippy Captain ,Miller Lite,3.5
62,Nippy Captain ,Budweiser,3.5
62,Nippy Captain ,Coors Light,3.5
62,Nippy Captain ,Bud Light,3.5
62,Nippy Captain ,Breakfast Stout,4.0
62,Nippy Captain ,90 Minute IPA,4.0
62,Nippy Captain ,Sculpin IPA,4.0
62,Nippy Captain ,KBS,4.0
63,The Robust Onion Tavern,Busch,3
63,The Robust Onion Tavern,Natural Light,3
63,The Robust Onion Tavern,Modelo especial,3.5
63,The Robust Onion Tavern,Michelob Ultra,3.5
63,The Robust Onion Tavern,Miller Lite,3.5
63,The Robust Onion Tavern,Budweiser,4.0
63,The Robust Onion Tavern,Coors Light,4.0
63,The Robust Onion Tavern,Bud Light,4.0
63,The Robust Onion Tavern,Breakfast Stout,4.0
63,The Robust Onion Tavern,90 Minute IPA,4.0
64,The Damaged Frog ,Mil's Best Ice,3
64,The Damaged Frog ,Corona Light,3
64,The Damaged Frog ,Icehouse,3.5
64,The Damaged Frog ,Steel Reserve,3.5
64,The Damaged Frog ,Coors Banquet,4.0
64,The Damaged Frog ,Dos Equis,4.0
64,The Damaged Frog ,Blue Moon,4.0
64,The Damaged Frog ,Yuengling Lager,4.0
64,The Damaged Frog ,Natural Ice,4.0
64,The Damaged Frog ,Pabst Blue Ribbon,4.0
65,Obeisant Dog Tavern,Heineken,3
65,Obeisant Dog Tavern,Busch,3
65,Obeisant Dog Tavern,Natural Light,3.5
65,Obeisant Dog Tavern,Modelo especial,3.5
65,Obeisant Dog Tavern,Michelob Ultra,3.5
65,Obeisant Dog Tavern,Miller Lite,4.0
65,Obeisant Dog Tavern,Budweiser,4.0
65,Obeisant Dog Tavern,Coors Light,4.0
65,Obeisant Dog Tavern,Bud Light,4.0
65,Obeisant Dog Tavern,Breakfast Stout,4.0
66,Honorable Cod Tavern,Kentucky Brunch Brand Stout,3
66,Honorable Cod Tavern,Marshmallow Handjee,3
66,Honorable Cod Tavern,Barrel-Aged Abraxas,3.5
66,Honorable Cod Tavern,King Julius,3.5
66,Honorable Cod Tavern,Heady Topper,3.5
66,Honorable Cod Tavern,Very Hazy,4.0
66,Honorable Cod Tavern,Guinness,4.0
66,Honorable Cod Tavern,Mil's Best Ice,4.0
66,Honorable Cod Tavern,Corona Light,4.0
66,Honorable Cod Tavern,Icehouse,4.0
67,The Hushed Noodle Inn,Natural Light,3
67,The Hushed Noodle Inn,Modelo especial,3
67,The Hushed Noodle Inn,Michelob Ultra,3.5
67,The Hushed Noodle Inn,Miller Lite,3.5
67,The Hushed Noodle Inn,Budweiser,4.0
67,The Hushed Noodle Inn,Coors Light,4.0
67,The Hushed Noodle Inn,Bud Light,4.0
67,The Hushed Noodle Inn,Breakfast Stout,4.0
67,The Hushed Noodle Inn,90 Minute IPA,4.0
67,The Hushed Noodle Inn,Sculpin IPA,4.0
68,The Prickly Wife ,Very Hazy,3
68,The Prickly Wife ,Guinness,3
68,The Prickly Wife ,Mil's Best Ice,3.5
68,The Prickly Wife ,Corona Light,3.5
68,The Prickly Wife ,Icehouse,4.0
68,The Prickly Wife ,Steel Reserve,4.0
68,The Prickly Wife ,Coors Banquet,4.0
68,The Prickly Wife ,Dos Equis,4.0
68,The Prickly Wife ,Blue Moon,4.0
68,The Prickly Wife ,Yuengling Lager,4.0
69,The Gifted Elf ,Natural Ice,3
69,The Gifted Elf ,Pabst Blue Ribbon,3
69,The Gifted Elf ,Bud Ice,3.5
69,The Gifted Elf ,Stella Artois,3.5
69,The Gifted Elf ,Miller High Life,3.5
69,The Gifted Elf ,Keystone Light,4.0
69,The Gifted Elf ,Heineken,4.0
69,The Gifted Elf ,Busch,4.0
69,The Gifted Elf ,Natural Light,4.0
69,The Gifted Elf ,Modelo especial,4.0
70,Certain Badger Bar,Keystone Light,3
70,Certain Badger Bar,Heineken,3
70,Certain Badger Bar,Busch,3
70,Certain Badger Bar,Natural Light,3
70,Certain Badger Bar,Modelo especial,3
70,Certain Badger Bar,Michelob Ultra,3.5
70,Certain Badger Bar,Miller Lite,4.0
70,Certain Badger Bar,Budweiser,4.0
70,Certain Badger Bar,Coors Light,4.0
70,Certain Badger Bar,Bud Light,4.0
71,The Past Flower ,Mil's Best Ice,3
71,The Past Flower ,Corona Light,3
71,The Past Flower ,Icehouse,3
71,The Past Flower ,Steel Reserve,3
71,The Past Flower ,Coors Banquet,3
71,The Past Flower ,Dos Equis,3.5
71,The Past Flower ,Blue Moon,3.5
71,The Past Flower ,Yuengling Lager,3.5
71,The Past Flower ,Natural Ice,4.0
71,The Past Flower ,Pabst Blue Ribbon,4.0
72,The Sweltering Gorilla Pub,Icehouse,3
72,The Sweltering Gorilla Pub,Steel Reserve,3
72,The Sweltering Gorilla Pub,Coors Banquet,3
72,The Sweltering Gorilla Pub,Dos Equis,3
72,The Sweltering Gorilla Pub,Blue Moon,3.5
72,The Sweltering Gorilla Pub,Yuengling Lager,3.5
72,The Sweltering Gorilla Pub,Natural Ice,3.5
72,The Sweltering Gorilla Pub,Pabst Blue Ribbon,3.5
72,The Sweltering Gorilla Pub,Bud Ice,4.0
72,The Sweltering Gorilla Pub,Stella Artois,4.0
73,Overjoyed Fish Pub,Blue Moon,3
73,Overjoyed Fish Pub,Yuengling Lager,3
73,Overjoyed Fish Pub,Natural Ice,3.5
73,Overjoyed Fish Pub,Pabst Blue Ribbon,3.5
73,Overjoyed Fish Pub,Bud Ice,3.5
73,Overjoyed Fish Pub,Stella Artois,3.5
73,Overjoyed Fish Pub,Miller High Life,3.5
73,Overjoyed Fish Pub,Keystone Light,4.0
73,Overjoyed Fish Pub,Heineken,4.0
73,Overjoyed Fish Pub,Busch,4.0
74,The Spotless Tiger Bar,Kentucky Brunch Brand Stout,3
74,The Spotless Tiger Bar,Marshmallow Handjee,3
74,The Spotless Tiger Bar,Barrel-Aged Abraxas,3.5
74,The Spotless Tiger Bar,King Julius,3.5
74,The Spotless Tiger Bar,Heady Topper,3.5
74,The Spotless Tiger Bar,Very Hazy,3.5
74,The Spotless Tiger Bar,Guinness,3.5
74,The Spotless Tiger Bar,Mil's Best Ice,4.0
74,The Spotless Tiger Bar,Corona Light,4.0
74,The Spotless Tiger Bar,Icehouse,4.0
75,Trashy Badger Bar,Miller Lite,3
75,Trashy Badger Bar,Budweiser,3.5
75,Trashy Badger Bar,Coors Light,3.5
75,Trashy Badger Bar,Bud Light,3.5
75,Trashy Badger Bar,Breakfast Stout,3.5
75,Trashy Badger Bar,90 Minute IPA,3.5
75,Trashy Badger Bar,Sculpin IPA,4.0
75,Trashy Badger Bar,KBS,4.0
75,Trashy Badger Bar,60 Minute IPA,4.0
75,Trashy Badger Bar,Lagunitas Sucks,4.0
76,The Knowledgeable Lion Bar,Natural Light,3
76,The Knowledgeable Lion Bar,Modelo especial,3.5
76,The Knowledgeable Lion Bar,Michelob Ultra,3.5
76,The Knowledgeable Lion Bar,Miller Lite,3.5
76,The Knowledgeable Lion Bar,Budweiser,4.0
76,The Knowledgeable Lion Bar,Coors Light,4.0
76,The Knowledgeable Lion Bar,Bud Light,4.0
76,The Knowledgeable Lion Bar,Breakfast Stout,4.0
76,The Knowledgeable Lion Bar,90 Minute IPA,4.0
76,The Knowledgeable Lion Bar,Sculpin IPA,4.0
77,Spectacular Flower Pub,Corona Light,3
77,Spectacular Flower Pub,Icehouse,3
77,Spectacular Flower Pub,Steel Reserve,3
77,Spectacular Flower Pub,Coors Banquet,3
77,Spectacular Flower Pub,Dos Equis,3.5
77,Spectacular Flower Pub,Blue Moon,4.0
77,Spectacular Flower Pub,Yuengling Lager,4.0
77,Spectacular Flower Pub,Natural Ice,4.0
77,Spectacular Flower Pub,Pabst Blue Ribbon,4.0
77,Spectacular Flower Pub,Bud Ice,4.0
78,The Mute Pikachu Inn,Dos Equis,3
78,The Mute Pikachu Inn,Blue Moon,3
78,The Mute Pikachu Inn,Yuengling Lager,3
78,The Mute Pikachu Inn,Natural Ice,3.5
78,The Mute Pikachu Inn,Pabst Blue Ribbon,3.5
78,The Mute Pikachu Inn,Bud Ice,3.5
78,The Mute Pikachu Inn,Stella Artois,4.0
78,The Mute Pikachu Inn,Miller High Life,4.0
78,The Mute Pikachu Inn,Keystone Light,4.0
78,The Mute Pikachu Inn,Heineken,4.0
79,Curious Flower Bar,Coors Light,3
79,Curious Flower Bar,Bud Light,3.5
79,Curious Flower Bar,Breakfast Stout,3.5
79,Curious Flower Bar,90 Minute IPA,3.5
79,Curious Flower Bar,Sculpin IPA,3.5
79,Curious Flower Bar,KBS,4.0
79,Curious Flower Bar,60 Minute IPA,4.0
79,Curious Flower Bar,Lagunitas Sucks,4.0
79,Curious Flower Bar,Arrogant Bastard Ale,4.0
79,Curious Flower Bar,Centennial IPA,4.0
80,Well-Groomed Crossbow Bar,Bud Light,3
80,Well-Groomed Crossbow Bar,Breakfast Stout,3
80,Well-Groomed Crossbow Bar,90 Minute IPA,3.5
80,Well-Groomed Crossbow Bar,Sculpin IPA,3.5
80,Well-Groomed Crossbow Bar,KBS,4.0
80,Well-Groomed Crossbow Bar,60 Minute IPA,4.0
80,Well-Groomed Crossbow Bar,Lagunitas Sucks,4.0
80,Well-Groomed Crossbow Bar,Arrogant Bastard Ale,4.0
80,Well-Groomed Crossbow Bar,Centennial IPA,4.0
80,Well-Groomed Crossbow Bar,Backwoods Bastard,4.0
81,The Damaged Gate Tavern,Miller High Life,3
81,The Damaged Gate Tavern,Keystone Light,3
81,The Damaged Gate Tavern,Heineken,3
81,The Damaged Gate Tavern,Busch,3.5
81,The Damaged Gate Tavern,Natural Light,4.0
81,The Damaged Gate Tavern,Modelo especial,4.0
81,The Damaged Gate Tavern,Michelob Ultra,4.0
81,The Damaged Gate Tavern,Miller Lite,4.0
81,The Damaged Gate Tavern,Budweiser,4.0
81,The Damaged Gate Tavern,Coors Light,4.0
82,The Watery Pear Pub,Barrel-Aged Abraxas,3
82,The Watery Pear Pub,King Julius,3.5
82,The Watery Pear Pub,Heady Topper,3.5
82,The Watery Pear Pub,Very Hazy,3.5
82,The Watery Pear Pub,Guinness,3.5
82,The Watery Pear Pub,Mil's Best Ice,4.0
82,The Watery Pear Pub,Corona Light,4.0
82,The Watery Pear Pub,Icehouse,4.0
82,The Watery Pear Pub,Steel Reserve,4.0
82,The Watery Pear Pub,Coors Banquet,4.0
83,Cool Guitar Bar,Coors Light,3
83,Cool Guitar Bar,Bud Light,3
83,Cool Guitar Bar,Breakfast Stout,3.5
83,Cool Guitar Bar,90 Minute IPA,3.5
83,Cool Guitar Bar,Sculpin IPA,4.0
83,Cool Guitar Bar,KBS,4.0
83,Cool Guitar Bar,60 Minute IPA,4.0
83,Cool Guitar Bar,Lagunitas Sucks,4.0
83,Cool Guitar Bar,Arrogant Bastard Ale,4.0
83,Cool Guitar Bar,Centennial IPA,4.0
84,The Highfalutin Captain ,Icehouse,3
84,The Highfalutin Captain ,Steel Reserve,3
84,The Highfalutin Captain ,Coors Banquet,3
84,The Highfalutin Captain ,Dos Equis,3.5
84,The Highfalutin Captain ,Blue Moon,4.0
84,The Highfalutin Captain ,Yuengling Lager,4.0
84,The Highfalutin Captain ,Natural Ice,4.0
84,The Highfalutin Captain ,Pabst Blue Ribbon,4.0
84,The Highfalutin Captain ,Bud Ice,4.0
84,The Highfalutin Captain ,Stella Artois,4.0
85,The Unable Crossbow Inn,King Julius,3
85,The Unable Crossbow Inn,Heady Topper,3
85,The Unable Crossbow Inn,Very Hazy,3
85,The Unable Crossbow Inn,Guinness,3
85,The Unable Crossbow Inn,Mil's Best Ice,3.5
85,The Unable Crossbow Inn,Corona Light,3.5
85,The Unable Crossbow Inn,Icehouse,4.0
85,The Unable Crossbow Inn,Steel Reserve,4.0
85,The Unable Crossbow Inn,Coors Banquet,4.0
85,The Unable Crossbow Inn,Dos Equis,4.0
86,The Intelligent Lyre Pub,Bud Ice,3
86,The Intelligent Lyre Pub,Stella Artois,3
86,The Intelligent Lyre Pub,Miller High Life,3.5
86,The Intelligent Lyre Pub,Keystone Light,3.5
86,The Intelligent Lyre Pub,Heineken,3.5
86,The Intelligent Lyre Pub,Busch,4.0
86,The Intelligent Lyre Pub,Natural Light,4.0
86,The Intelligent Lyre Pub,Modelo especial,4.0
86,The Intelligent Lyre Pub,Michelob Ultra,4.0
86,The Intelligent Lyre Pub,Miller Lite,4.0
87,Handsomely Bongo Inn,Coors Light,3
87,Handsomely Bongo Inn,Bud Light,3
87,Handsomely Bongo Inn,Breakfast Stout,3
87,Handsomely Bongo Inn,90 Minute IPA,3.5
87,Handsomely Bongo Inn,Sculpin IPA,3.5
87,Handsomely Bongo Inn,KBS,4.0
87,Handsomely Bongo Inn,60 Minute IPA,4.0
87,Handsomely Bongo Inn,Lagunitas Sucks,4.0
87,Handsomely Bongo Inn,Arrogant Bastard Ale,4.0
87,Handsomely Bongo Inn,Centennial IPA,4.0
88,Fantastic Pizza ,Corona Light,3
88,Fantastic Pizza ,Icehouse,3
88,Fantastic Pizza ,Steel Reserve,3.5
88,Fantastic Pizza ,Coors Banquet,3.5
88,Fantastic Pizza ,Dos Equis,3.5
88,Fantastic Pizza ,Blue Moon,4.0
88,Fantastic Pizza ,Yuengling Lager,4.0
88,Fantastic Pizza ,Natural Ice,4.0
88,Fantastic Pizza ,Pabst Blue Ribbon,4.0
88,Fantastic Pizza ,Bud Ice,4.0
89,Marvelous Rose Pub,Modelo especial,3
89,Marvelous Rose Pub,Michelob Ultra,3
89,Marvelous Rose Pub,Miller Lite,3
89,Marvelous Rose Pub,Budweiser,3
89,Marvelous Rose Pub,Coors Light,3
89,Marvelous Rose Pub,Bud Light,3.5
89,Marvelous Rose Pub,Breakfast Stout,3.5
89,Marvelous Rose Pub,90 Minute IPA,4.0
89,Marvelous Rose Pub,Sculpin IPA,4.0
89,Marvelous Rose Pub,KBS,4.0
90,The Half Pear Inn,Kentucky Brunch Brand Stout,3
90,The Half Pear Inn,Marshmallow Handjee,3
90,The Half Pear Inn,Barrel-Aged Abraxas,3
90,The Half Pear Inn,King Julius,3
90,The Half Pear Inn,Heady Topper,3.5
90,The Half Pear Inn,Very Hazy,3.5
90,The Half Pear Inn,Guinness,4.0
90,The Half Pear Inn,Mil's Best Ice,4.0
90,The Half Pear Inn,Corona Light,4.0
90,The Half Pear Inn,Icehouse,4.0
91,The Brief Banjo ,Blue Moon,3
91,The Brief Banjo ,Yuengling Lager,3
91,The Brief Banjo ,Natural Ice,3
91,The Brief Banjo ,Pabst Blue Ribbon,3
91,The Brief Banjo ,Bud Ice,3.5
91,The Brief Banjo ,Stella Artois,4.0
91,The Brief Banjo ,Miller High Life,4.0
91,The Brief Banjo ,Keystone Light,4.0
91,The Brief Banjo ,Heineken,4.0
91,The Brief Banjo ,Busch,4.0
92,The Gaping Lioness Pub,Barrel-Aged Abraxas,3
92,The Gaping Lioness Pub,King Julius,3
92,The Gaping Lioness Pub,Heady Topper,3
92,The Gaping Lioness Pub,Very Hazy,3
92,The Gaping Lioness Pub,Guinness,3
92,The Gaping Lioness Pub,Mil's Best Ice,3.5
92,The Gaping Lioness Pub,Corona Light,4.0
92,The Gaping Lioness Pub,Icehouse,4.0
92,The Gaping Lioness Pub,Steel Reserve,4.0
92,The Gaping Lioness Pub,Coors Banquet,4.0
93,Well-Made Badger Tavern,Natural Light,3
93,Well-Made Badger Tavern,Modelo especial,3
93,Well-Made Badger Tavern,Michelob Ultra,3
93,Well-Made Badger Tavern,Miller Lite,3.5
93,Well-Made Badger Tavern,Budweiser,3.5
93,Well-Made Badger Tavern,Coors Light,3.5
93,Well-Made Badger Tavern,Bud Light,3.5
93,Well-Made Badger Tavern,Breakfast Stout,3.5
93,Well-Made Badger Tavern,90 Minute IPA,4.0
93,Well-Made Badger Tavern,Sculpin IPA,4.0
94,The Workable Kitten Inn,Coors Banquet,3
94,The Workable Kitten Inn,Dos Equis,3
94,The Workable Kitten Inn,Blue Moon,3.5
94,The Workable Kitten Inn,Yuengling Lager,3.5
94,The Workable Kitten Inn,Natural Ice,3.5
94,The Workable Kitten Inn,Pabst Blue Ribbon,3.5
94,The Workable Kitten Inn,Bud Ice,3.5
94,The Workable Kitten Inn,Stella Artois,3.5
94,The Workable Kitten Inn,Miller High Life,4
94,The Workable Kitten Inn,Keystone Light,4
95,Ordinary Pikachu Inn,Very Hazy,3
95,Ordinary Pikachu Inn,Guinness,3
95,Ordinary Pikachu Inn,Mil's Best Ice,3.5
95,Ordinary Pikachu Inn,Corona Light,3.5
95,Ordinary Pikachu Inn,Icehouse,3.5
95,Ordinary Pikachu Inn,Steel Reserve,4.0
95,Ordinary Pikachu Inn,Coors Banquet,4.0
95,Ordinary Pikachu Inn,Dos Equis,4.0
95,Ordinary Pikachu Inn,Blue Moon,4.0
95,Ordinary Pikachu Inn,Yuengling Lager,4
96,Learned Pirate Inn,Very Hazy,3
96,Learned Pirate Inn,Guinness,3
96,Learned Pirate Inn,Mil's Best Ice,3.5
96,Learned Pirate Inn,Corona Light,4.0
96,Learned Pirate Inn,Icehouse,4.0
96,Learned Pirate Inn,Steel Reserve,4
96,Learned Pirate Inn,Coors Banquet,4
96,Learned Pirate Inn,Dos Equis,4
96,Learned Pirate Inn,Blue Moon,4
96,Learned Pirate Inn,Yuengling Lager,4
97,Aromatic Adventurer Tavern,Corona Light,3
97,Aromatic Adventurer Tavern,Icehouse,3
97,Aromatic Adventurer Tavern,Steel Reserve,3
97,Aromatic Adventurer Tavern,Coors Banquet,4.0
97,Aromatic Adventurer Tavern,Dos Equis,4.0
97,Aromatic Adventurer Tavern,Blue Moon,4.0
97,Aromatic Adventurer Tavern,Yuengling Lager,4
97,Aromatic Adventurer Tavern,Natural Ice,4
97,Aromatic Adventurer Tavern,Pabst Blue Ribbon,4
97,Aromatic Adventurer Tavern,Bud Ice,4
98,The Fat Faulty Lion ,Stella Artois,3
98,The Fat Faulty Lion ,Miller High Life,3
98,The Fat Faulty Lion ,Keystone Light,3
98,The Fat Faulty Lion ,Heineken,3
98,The Fat Faulty Lion ,Busch,3.5
98,The Fat Faulty Lion ,Natural Light,4.0
98,The Fat Faulty Lion ,Modelo especial,4
98,The Fat Faulty Lion ,Michelob Ultra,4
98,The Fat Faulty Lion ,Miller Lite,4
98,The Fat Faulty Lion ,Budweiser,4
99,The  Five Lioness Inn,Budweiser,3
99,The  Five Lioness Inn,Coors Light,3
99,The  Five Lioness Inn,Bud Light,3
99,The  Five Lioness Inn,Breakfast Stout,3.5
99,The  Five Lioness Inn,90 Minute IPA,3.5
99,The  Five Lioness Inn,Sculpin IPA,4.0
99,The  Five Lioness Inn,KBS,4
99,The  Five Lioness Inn,60 Minute IPA,4
99,The  Five Lioness Inn,Lagunitas Sucks,4
99,The  Five Lioness Inn,Arrogant Bastard Ale,4
100,The Barbarous Gate ,Steel Reserve,3
100,The Barbarous Gate ,Coors Banquet,3
100,The Barbarous Gate ,Dos Equis,3
100,The Barbarous Gate ,Blue Moon,3
100,The Barbarous Gate ,Yuengling Lager,3.5
100,The Barbarous Gate ,Natural Ice,4.0
100,The Barbarous Gate ,Pabst Blue Ribbon,4
100,The Barbarous Gate ,Bud Ice,4
100,The Barbarous Gate ,Stella Artois,4
100,The Barbarous Gate ,Miller High Life,4
101,The Distinct Lion Bar,Blue Moon,3
101,The Distinct Lion Bar,Yuengling Lager,3
101,The Distinct Lion Bar,Natural Ice,3
101,The Distinct Lion Bar,Pabst Blue Ribbon,3
101,The Distinct Lion Bar,Bud Ice,3.5
101,The Distinct Lion Bar,Stella Artois,3.5
101,The Distinct Lion Bar,Miller High Life,3.5
101,The Distinct Lion Bar,Keystone Light,3.5
101,The Distinct Lion Bar,Heineken,4.0
101,The Distinct Lion Bar,Busch,4
102,Friendly Onion Pub,Coors Banquet,3
102,Friendly Onion Pub,Dos Equis,3
102,Friendly Onion Pub,Blue Moon,3
102,Friendly Onion Pub,Yuengling Lager,3
102,Friendly Onion Pub,Natural Ice,3
102,Friendly Onion Pub,Pabst Blue Ribbon,3.5
102,Friendly Onion Pub,Bud Ice,3.5
102,Friendly Onion Pub,Stella Artois,3.5
102,Friendly Onion Pub,Miller High Life,3.5
102,Friendly Onion Pub,Keystone Light,4.0
103,Judicious Moose Inn,Pabst Blue Ribbon,3
103,Judicious Moose Inn,Bud Ice,3
103,Judicious Moose Inn,Stella Artois,3
103,Judicious Moose Inn,Miller High Life,3
103,Judicious Moose Inn,Keystone Light,3
103,Judicious Moose Inn,Heineken,3.5
103,Judicious Moose Inn,Busch,3.5
103,Judicious Moose Inn,Natural Light,3.5
103,Judicious Moose Inn,Modelo especial,3.5
103,Judicious Moose Inn,Michelob Ultra,3.5
104,Careless Banjo Inn,Coors Light,3
104,Careless Banjo Inn,Bud Light,3
104,Careless Banjo Inn,Breakfast Stout,3
104,Careless Banjo Inn,90 Minute IPA,3.5
104,Careless Banjo Inn,Sculpin IPA,3.5
104,Careless Banjo Inn,KBS,3.5
104,Careless Banjo Inn,60 Minute IPA,3.5
104,Careless Banjo Inn,Lagunitas Sucks,3.5
104,Careless Banjo Inn,Arrogant Bastard Ale,4.0
104,Careless Banjo Inn,Centennial IPA,4.0
105,The Wealthy Gate ,Coors Light,3
105,The Wealthy Gate ,Bud Light,3
105,The Wealthy Gate ,Breakfast Stout,3
105,The Wealthy Gate ,90 Minute IPA,3.5
105,The Wealthy Gate ,Sculpin IPA,3.5
105,The Wealthy Gate ,KBS,4.0
105,The Wealthy Gate ,60 Minute IPA,4.0
105,The Wealthy Gate ,Lagunitas Sucks,4.0
105,The Wealthy Gate ,Arrogant Bastard Ale,4.0
105,The Wealthy Gate ,Centennial IPA,4.0
106,The Joyous Badger Inn,Budweiser,3
106,The Joyous Badger Inn,Coors Light,3
106,The Joyous Badger Inn,Bud Light,3
106,The Joyous Badger Inn,Breakfast Stout,3
106,The Joyous Badger Inn,90 Minute IPA,3
106,The Joyous Badger Inn,Sculpin IPA,3.5
106,The Joyous Badger Inn,KBS,3.5
106,The Joyous Badger Inn,60 Minute IPA,4.0
106,The Joyous Badger Inn,Lagunitas Sucks,4.0
106,The Joyous Badger Inn,Arrogant Bastard Ale,4.0
107,Tenuous Captain Bar,Coors Banquet,3
107,Tenuous Captain Bar,Dos Equis,3
107,Tenuous Captain Bar,Blue Moon,3
107,Tenuous Captain Bar,Yuengling Lager,3.5
107,Tenuous Captain Bar,Natural Ice,3.5
107,Tenuous Captain Bar,Pabst Blue Ribbon,3.5
107,Tenuous Captain Bar,Bud Ice,4.0
107,Tenuous Captain Bar,Stella Artois,4.0
107,Tenuous Captain Bar,Miller High Life,4.0
107,Tenuous Captain Bar,Keystone Light,4.0
108,Petite Moose Inn,Modelo especial,3
108,Petite Moose Inn,Michelob Ultra,3
108,Petite Moose Inn,Miller Lite,3
108,Petite Moose Inn,Budweiser,3
108,Petite Moose Inn,Coors Light,3
108,Petite Moose Inn,Bud Light,3.5
108,Petite Moose Inn,Breakfast Stout,3.5
108,Petite Moose Inn,90 Minute IPA,4.0
108,Petite Moose Inn,Sculpin IPA,4.0
108,Petite Moose Inn,KBS,4.0
109,Hateful Mole Pub,Bud Ice,3
109,Hateful Mole Pub,Stella Artois,3
109,Hateful Mole Pub,Miller High Life,3
109,Hateful Mole Pub,Keystone Light,3
109,Hateful Mole Pub,Heineken,3
109,Hateful Mole Pub,Busch,3
109,Hateful Mole Pub,Natural Light,3
109,Hateful Mole Pub,Modelo especial,3.5
109,Hateful Mole Pub,Michelob Ultra,3.5
109,Hateful Mole Pub,Miller Lite,3.5
110, Far-Flung Moose Bar,Blue Moon,3
110, Far-Flung Moose Bar,Yuengling Lager,3
110, Far-Flung Moose Bar,Natural Ice,3
110, Far-Flung Moose Bar,Pabst Blue Ribbon,3.5
110, Far-Flung Moose Bar,Bud Ice,3.5
110, Far-Flung Moose Bar,Stella Artois,3.5
110, Far-Flung Moose Bar,Miller High Life,3.5
110, Far-Flung Moose Bar,Keystone Light,3.5
110, Far-Flung Moose Bar,Heineken,3.5
110, Far-Flung Moose Bar,Busch,3.5
111,Lush Guitar Pub,Budweiser,3
111,Lush Guitar Pub,Coors Light,3
111,Lush Guitar Pub,Bud Light,3
111,Lush Guitar Pub,Breakfast Stout,3
111,Lush Guitar Pub,90 Minute IPA,3.5
111,Lush Guitar Pub,Sculpin IPA,3.5
111,Lush Guitar Pub,KBS,3.5
111,Lush Guitar Pub,60 Minute IPA,4.0
111,Lush Guitar Pub,Lagunitas Sucks,4.0
111,Lush Guitar Pub,Arrogant Bastard Ale,4.0
112,Obedient Noodle Inn,Miller Lite,3
112,Obedient Noodle Inn,Budweiser,3
112,Obedient Noodle Inn,Coors Light,3
112,Obedient Noodle Inn,Bud Light,3.5
112,Obedient Noodle Inn,Breakfast Stout,3.5
112,Obedient Noodle Inn,90 Minute IPA,3.5
112,Obedient Noodle Inn,Sculpin IPA,3.5
112,Obedient Noodle Inn,KBS,3.5
112,Obedient Noodle Inn,60 Minute IPA,4.0
112,Obedient Noodle Inn,Lagunitas Sucks,4.0
113,Simple Lyre ,Barrel-Aged Abraxas,3
113,Simple Lyre ,King Julius,3.5
113,Simple Lyre ,Heady Topper,3.5
113,Simple Lyre ,Very Hazy,3.5
